x,y,z,nx,ny,nz
-2.628596627179671241e-01,1.041352798789739742e-01,7.028630228520612588e-01,9.998700001530619330e-01,3.412244216720902550e-03,9.865370678581206892e-03
-3.035670351983179027e-01,1.087640834599733486e-01,7.403346605235707756e-01,4.115397187144346214e-01,-4.251381584155418392e-02,9.103511288446999306e-01
-2.229582768851632868e-01,6.092886567115785024e-02,7.508218844845144790e-01,5.713765102437193821e-01,6.754947972073269691e-01,4.647984828693439430e-01
-2.293487952707120303e-01,7.136876821517945668e-02,7.330792414076945374e-01,4.441280404344349897e-01,8.929513868332988880e-01,-7.288795758189209328e-02
-2.776270506352301881e-01,1.101445261016488208e-01,7.365653426070571941e-01,4.627101455505632788e-01,1.099024362517686815e-01,8.795489826848230663e-01
-2.861976517012755905e-01,1.251513961330056324e-01,7.360900766256427419e-01,4.451107963607786044e-01,4.321112383580714145e-01,7.843189763404475601e-01
-2.740303023012637396e-01,1.207479319473107743e-01,7.284681278156176498e-01,7.487126700365402954e-01,4.539677785916229058e-01,4.826126164194870505e-01
-2.652403825724347630e-01,9.066273957490922353e-02,6.938927455171994829e-01,9.524156395202045822e-01,-2.713934562020314800e-01,-1.387445189116877364e-01
-2.710989524183735622e-01,9.301211625337602040e-02,7.450281389998041348e-01,4.435406579312638486e-01,8.009732245915502924e-01,-4.021362682590510773e-01
-1.955230046365912244e-01,4.390154719352723500e-02,7.398765594582561445e-01,6.306101165463204872e-01,7.616949767262090054e-01,1.488342814659840696e-01
-2.340652776362879273e-01,7.393535663684210058e-02,7.490317116344944459e-01,6.266538452283413330e-01,6.500883043233214309e-01,4.289046903297564772e-01
-2.295620146848961762e-01,7.044542521238328359e-02,7.286104440843408359e-01,3.011525447320817506e-01,8.710480335370436311e-01,-3.880495690921982321e-01
-2.513379084570875333e-01,8.488918781280518910e-02,7.478847559889710839e-01,4.534402674435478731e-01,8.737020915422114564e-01,-1.761720156423517980e-01
-2.500709117272655324e-01,8.427813962101937673e-02,7.480679116170387832e-01,4.776885826573605276e-01,8.687854040630309527e-01,-1.304819515712345168e-01
-2.472973320966273814e-01,8.269970152527095220e-02,7.480443844305036949e-01,5.042431936907453283e-01,8.613927508421995727e-01,-1.741356373612447384e-02
-2.356653682999286514e-01,7.517973770697912450e-02,7.496073749318533652e-01,6.244011589435222165e-01,6.527377547873230990e-01,4.277756507313310586e-01
-2.114152742059040579e-01,5.755793541669847191e-02,7.361944038103699350e-01,6.397789933361475168e-01,7.570691218418283963e-01,1.317624528522047533e-01
-2.967703445840016996e-01,1.130909280478954448e-01,7.886333406477149532e-01,6.112185240155842969e-01,8.988685397622254991e-02,7.863410642860183541e-01
-2.701273970028417182e-01,8.932359457015992543e-02,7.688713433606928493e-01,5.599222649674928665e-01,5.864540188936804288e-01,5.822372656733807439e-01
-2.787831055105268185e-01,9.555652305483819386e-02,7.401470280932875845e-01,4.724845918436596515e-01,8.410489574535295887e-01,-2.634292345899776899e-01
-2.295852394593032031e-01,6.804549820721150777e-02,7.506312327960782405e-01,7.227143938219038333e-01,5.480542005564428276e-01,4.207457361856464795e-01
-2.331323687766117536e-01,6.759078741073609731e-02,7.553526749002096308e-01,5.140847636611474147e-01,4.964194123803119529e-01,6.994888296345039835e-01
-2.809210692408763976e-01,1.159667906910181179e-01,7.369621240456133426e-01,2.931267245377559005e-01,1.968574312876038568e-01,9.355874492043022572e-01
-2.963434771809941859e-01,1.222374954819679393e-01,7.393906460175706519e-01,2.444862987774011343e-01,6.900309859584434491e-02,9.669704705198045591e-01
-2.288291065388000922e-01,6.680395642916363286e-02,7.508738768824348986e-01,7.447507878369817869e-01,5.214481262910719561e-01,4.164452447631670773e-01
-2.263450438624910743e-01,6.357447991768520879e-02,7.512354188879575290e-01,6.137281547207142918e-01,6.404323066645519758e-01,4.607793793392107595e-01
-2.748440164052049495e-01,7.540364876389504811e-02,7.131201699438274311e-01,7.091961919466477360e-01,-6.614030582678194214e-01,2.439113284869497966e-01
-2.219392813730621528e-01,5.895483434200288198e-02,7.521345654247446610e-01,5.338903988639199794e-01,6.032486833012037364e-01,5.924661941986782976e-01
-2.680019475547714136e-01,8.560614600777627370e-02,6.892980080854683722e-01,8.901175245613640596e-01,-3.789558061281965151e-01,-2.531467745606850728e-01
-2.084205483144356275e-01,4.724728852510453464e-02,7.537953003290904785e-01,5.879158735352228993e-01,6.542297590989056832e-01,4.726387410169002878e-01
-2.662031207349939699e-01,9.120978727936746022e-02,7.601656303587170926e-01,5.049004438551086826e-01,7.595649753224467116e-01,4.100446195944109085e-01
-2.713578921601982885e-01,8.447304680943490407e-02,7.209513090212625874e-01,8.112872972149870465e-01,-4.712467671900070210e-01,3.460338217437259334e-01
-2.806350837010997412e-01,7.240869045257569692e-02,7.179367281427427860e-01,5.348104790582952628e-01,-7.615013289595790047e-01,3.661877626057863377e-01
-2.068483945531797430e-01,4.587738156318665883e-02,7.539516561962373853e-01,5.027157756426218205e-01,7.314222049520868740e-01,4.576457844537199504e-01
-2.532573910562241903e-01,7.918776884675027272e-02,7.345727479498642687e-01,3.012727141184903257e-01,8.230786378146131010e-01,-4.814315192225364637e-01
-2.805625511294809749e-01,1.357298031076789036e-01,6.982520288247505702e-01,5.851249975404316794e-01,8.088229867808187645e-01,-5.841312598479239671e-02
-1.981258531117037480e-01,3.930509527524313901e-02,7.551080625692317971e-01,6.187949575135626157e-01,5.278474729948441357e-01,5.788902627731246087e-01
-3.035097563650570041e-01,1.193515242636203899e-01,7.413576400617182260e-01,2.627638194759532309e-01,-6.536723075802194916e-02,9.626433920811154898e-01
-2.254149780423265748e-01,6.481058090925218007e-02,7.477074844342237459e-01,6.679832763265051154e-01,6.193002465941984669e-01,4.126324600858162772e-01
-2.098883644832541806e-01,4.963899344205857656e-02,7.523998763269236223e-01,5.891865010783389200e-01,6.908773023996395146e-01,4.164370815839240625e-01
-3.013534442132727031e-01,1.114626092463731899e-01,7.396459177849464828e-01,3.113223458847159675e-01,-1.295487366908766314e-01,9.414326963594557007e-01
-3.041462188210617978e-01,1.162859046459198131e-01,7.412675130081498587e-01,2.969449596296343530e-01,-9.130600965794857804e-02,9.505192809990218317e-01
-3.045412339225100351e-01,1.147431231662631168e-01,7.412115771412127740e-01,3.281353030295784956e-01,-8.571196093679894767e-02,9.406870256931516572e-01
-3.022030640089041764e-01,1.154116069525480404e-01,7.405318322397879127e-01,2.748009775735252846e-01,-1.176462625602944095e-01,9.542765739712093520e-01
-2.695512611065133401e-01,1.220802416652441158e-01,6.878545518500996936e-01,8.414021909053225334e-01,4.496047356475445511e-01,-2.998298431160994482e-01
-2.999476788810020444e-01,1.016082683205604686e-01,7.398532719588097883e-01,2.272137708188866345e-01,1.403195085448906421e-01,9.636826956379275222e-01
-2.351620848864714175e-01,7.592206637064617680e-02,7.377203249099938409e-01,4.728508099278966870e-01,8.304931377255604374e-01,-2.926538934788621149e-01
-2.630888473118442872e-01,1.023505584895610943e-01,7.073549996329171474e-01,9.944104257820809423e-01,-6.814228790493431775e-02,7.998763240810030650e-02
-2.758718055444926431e-01,9.646453462541104695e-02,7.448050966895820579e-01,4.992988457837977401e-01,7.668874367591540508e-01,-4.031278472067494345e-01
-2.776614212309616581e-01,7.814545869827271840e-02,6.784375084375763310e-01,6.815023492767935398e-01,-5.264401558236515566e-01,-5.083456602220390863e-01
-2.742776640643118657e-01,9.530148409307004354e-02,7.450324530576458715e-01,5.233241478459169649e-01,7.481503075092285071e-01,-4.076264007991385330e-01
-3.038014164610348677e-01,1.178216518461704387e-01,7.413163379309722911e-01,2.651711450447040708e-01,-8.101818401074084575e-02,9.607174652399426140e-01
-2.111655539029057005e-01,5.657097637653352162e-02,7.392909893010702893e-01,6.551089421946628688e-01,7.112448534091581065e-01,2.537221794932774666e-01
-2.714823434704072835e-01,9.387671887874604604e-02,7.458928207345620898e-01,4.489815143269035858e-01,7.743071438352210345e-01,-4.459417526969892687e-01
-2.653415007875145060e-01,9.120473206043244740e-02,7.467623901282870458e-01,4.188312099255517840e-01,8.145928807970241881e-01,-4.012715491373682331e-01
-2.188928813262589479e-01,6.196571826934815785e-02,7.420295051184597757e-01,5.907895768236143264e-01,7.361023008786354849e-01,3.270761424090268266e-01
-2.878998436130076333e-01,1.298828556761145725e-01,7.328927665873721242e-01,3.966798722060723703e-01,6.752806506299062761e-01,6.218047296952835534e-01
-2.733865299879125743e-01,9.650843158364297292e-02,7.626841532836821091e-01,7.522553628509986989e-01,6.080665594303100718e-01,2.522695887049570818e-01
-2.641111426669452977e-01,9.050479471683503530e-02,7.464868398048335463e-01,4.183774740336418940e-01,8.272323854759540129e-01,-3.749411713489723130e-01
-2.988654994197467163e-01,1.168619127571582927e-01,7.886248385396660288e-01,5.356311052316913290e-01,4.684135152622538878e-01,7.026294171381776144e-01
-2.640782107513014454e-01,1.130225917883217468e-01,7.075420513997001670e-01,9.704275907459417594e-01,2.138346875391131108e-01,1.112271497824473543e-01
-2.245793057554681393e-01,6.838219366967679402e-02,7.388132927269625005e-01,6.384438458440930830e-01,7.657917152941641215e-01,7.114516140764466645e-02
-2.007927782242752424e-01,4.272775739431382280e-02,7.540527752848211751e-01,5.281991905535651233e-01,7.404773353685289994e-01,4.104308450519464913e-01
-2.684856159036784207e-01,1.143274562060833111e-01,6.825963157048129393e-01,8.641672295189289921e-01,2.490016357325620378e-01,-4.369702333900897795e-01
-2.552463537942500915e-01,8.675271958112718007e-02,7.477555881275073091e-01,4.257183966004629561e-01,8.790755999021666600e-01,-2.120230829806413198e-01
-2.679445932656113749e-01,1.236015724577009811e-01,7.046426115770310084e-01,8.650901521659091209e-01,4.995024336567343015e-01,4.008637134034568478e-02
-2.524378217892687126e-01,8.554939121007920644e-02,7.485896030484620045e-01,4.528483723625373880e-01,8.799219528489715669e-01,-1.437557252531285745e-01
-2.733249508808308637e-01,1.247665838897228374e-01,7.223847049656790809e-01,7.500573661668503700e-01,5.549852650450144420e-01,3.597294859220779850e-01
-2.858966382332827072e-01,1.090336640924215450e-01,7.582468266148704172e-01,5.052453716922199467e-01,8.003921578715643692e-01,-3.226445536519889079e-01
-2.430751470779339840e-01,7.981648609042168996e-02,7.494975664232814694e-01,4.888628108400260297e-01,8.340792371602065991e-01,2.547621455183677330e-01
-2.653907006357079101e-01,8.894284009933473012e-02,7.044322104220961389e-01,9.494264679368495941e-01,-3.088690341148693230e-01,5.579066246180590383e-02
-2.547125051660656392e-01,8.064297154545785329e-02,7.360487225802470057e-01,3.258393867188372206e-01,8.149670034843534694e-01,-4.792259146732634201e-01
-1.958194331984736691e-01,4.440976619720460317e-02,7.373512374797548397e-01,6.176344754849285579e-01,7.847912805923081825e-01,4.985013258641281947e-02
-2.712005015622174220e-01,1.088716595992446079e-01,7.302564048723086954e-01,8.236884062766165471e-01,1.016455935658246712e-01,5.577529773164087157e-01
-2.422715532125297999e-01,7.916550278663636586e-02,7.500291889785388744e-01,4.818472739540069494e-01,8.228202369364986390e-01,3.013138932589344288e-01
-2.918824010157180515e-01,1.414683279441669717e-01,7.134262007335105960e-01,3.344483963635649371e-01,9.127611092444579688e-01,2.345451504948813659e-01
-2.740289057018046037e-01,9.342614874243737599e-02,7.692177983809549424e-01,7.176828962864402195e-01,5.601287089694201304e-01,4.132421797286534582e-01
-2.685406268473192748e-01,9.500199124217034718e-02,7.238774350183245776e-01,8.968890430374845124e-01,-1.996236190034658686e-01,3.944722675560036751e-01
-2.340161606161217378e-01,7.250204063951970479e-02,7.507938650700507477e-01,6.123044532868504586e-01,5.998154045919978916e-01,5.148519544814846860e-01
-2.311108508201016321e-01,6.948007583618165395e-02,7.511291892646609902e-01,6.345865736938515189e-01,6.080580375931307069e-01,4.759136812709144349e-01
-2.882241691748573809e-01,1.404860071494477003e-01,6.940823958042545705e-01,4.815368411936710169e-01,8.701065822374700609e-01,-1.048186022481828739e-01
-2.298793227242207360e-01,6.759206891059876821e-02,7.517839803426707990e-01,7.119018801562342347e-01,5.519854352679403053e-01,4.341748406829682994e-01
-2.821654192888391477e-01,1.366716184280812874e-01,7.118143522070380369e-01,5.967373045087543959e-01,7.925037725242672915e-01,1.258664369179915699e-01
-2.235380680992924141e-01,6.026780794064204999e-02,7.521631923686430410e-01,5.418719225550973073e-01,5.995666519279130302e-01,5.874647351412766172e-01
-2.699468344685556631e-01,8.979495927691460988e-02,7.679769672573889538e-01,5.698643497586901585e-01,6.601143836967664491e-01,4.893910739998669768e-01
-2.204173645594139641e-01,5.732454299926759145e-02,7.523553537532690072e-01,5.534543846251175347e-01,5.680342531840514297e-01,6.058002295268558601e-01
-2.566016656448496525e-01,8.202932342886926076e-02,7.374637305787100638e-01,3.740100913335056565e-01,7.934509964906536483e-01,-4.801582736439011789e-01
-2.402036161497581035e-01,7.875971622765065572e-02,7.482524167781998692e-01,4.360753640649095986e-01,8.625053780465212760e-01,2.556304020402587196e-01
-2.200644439685789377e-01,5.649107635021211049e-02,7.527901319762877463e-01,5.436323629078735342e-01,5.291581097224167252e-01,6.486626624872769975e-01
-2.888307949713387890e-01,1.145800541713833942e-01,7.690393089492288947e-01,7.616121208965178635e-01,6.439405414022045804e-01,6.392881950822733306e-02
-2.804291473919036104e-01,1.029521779716014995e-01,7.531280188465202530e-01,4.439842347671492107e-01,7.989329097001387492e-01,-4.056897892186822063e-01
-2.771980535338662843e-01,8.291608904798826452e-02,7.287908595935869149e-01,6.157525222541141430e-01,-5.559453325285734770e-01,5.578937192670857526e-01
-2.129081205853616543e-01,5.038684546947480580e-02,7.539383399749753911e-01,3.572842896037031757e-01,7.172219316951981005e-01,5.960334270146512292e-01
-2.756209157948282251e-01,9.066763584812483068e-02,7.328462138907155810e-01,7.340533045021658820e-01,-3.356872301415573800e-01,5.892608020076023356e-01
-2.719666900963981782e-01,1.187226077169180050e-01,7.267061987859880778e-01,8.120602345659806431e-01,3.956501225962876234e-01,4.288525671215621671e-01
-2.701642784606025915e-01,7.890671432018281362e-02,6.984257035244023637e-01,8.395401707227485577e-01,-5.427993499614638395e-01,-2.246152326240922342e-02
-2.472521635634810089e-01,8.232601672410966298e-02,7.510199577686305084e-01,5.903196682142836105e-01,7.866635417262306529e-01,1.807848484749790818e-01
-2.643693703479282897e-01,1.129275549761951103e-01,6.955458139039465415e-01,9.620209729869932946e-01,2.274258778056154062e-01,-1.503691324962256048e-01
-2.064081773723048796e-01,4.891712655623755429e-02,7.483032003329669335e-01,5.761108713304823326e-01,6.426173890336254191e-01,5.049213897397598627e-01
-2.971680256699863465e-01,1.276322587952017917e-01,7.382694480506561963e-01,2.009632708537648083e-01,4.041219166687329833e-01,8.923560053228456468e-01
-2.768142497252608636e-01,1.311220069043338432e-01,7.164295836592287081e-01,6.576704871426095611e-01,7.181359824913466916e-01,2.274375702354524131e-01
-2.659722418526219156e-01,8.784270972013474843e-02,6.955104516021115568e-01,9.347873743651787803e-01,-3.412418063754201758e-01,-9.862349775330071788e-02
-2.765484713744059686e-01,9.305329188704491994e-02,7.376847577579891402e-01,6.301093011679280709e-01,7.009527971674784919e-01,-3.341069360620233519e-01
-2.100339820095172561e-01,4.858601902921996091e-02,7.539791158968478513e-01,5.158608496098828766e-01,6.378991711051825719e-01,5.655087064974128053e-01
-2.086578240109286109e-01,4.667334571480752370e-02,7.547890323429667925e-01,4.841515269030071122e-01,6.117235359270607464e-01,6.255245961138096167e-01
-2.717861959511191361e-01,8.440756738185883901e-02,7.217867272484801422e-01,7.999616146023939001e-01,-4.748586336733748858e-01,3.668387836483305020e-01
-2.799251886543437373e-01,7.254509568214417836e-02,7.171408673918928667e-01,5.534817186619750418e-01,-7.571170481572483402e-01,3.470327974365552959e-01
-2.069264150546481495e-01,4.515111014246941945e-02,7.550342064011942300e-01,4.085513561796753068e-01,6.574792536047853186e-01,6.328203999922515921e-01
-2.683452482308934517e-01,8.329630117863418004e-02,6.924490931460534071e-01,8.870054849914192907e-01,-4.289234043006029951e-01,-1.696743026802333132e-01
-2.432995099283423723e-01,8.055317342281342885e-02,7.461152723452777469e-01,4.046873561369831451e-01,9.129329442499649616e-01,4.458236322714505262e-03
-1.989273738397005775e-01,3.876534789800645253e-02,7.561669025337899308e-01,4.979877073642515195e-01,4.143503588992070163e-01,7.617886999648888491e-01
-2.752663459226500908e-01,1.311227086558938160e-01,6.935918496935027378e-01,6.530709263520129149e-01,7.462881841686843654e-01,-1.286557862046302514e-01
-2.739968213582548717e-01,9.440731197595597646e-02,7.436813618432985828e-01,5.204128873480456940e-01,7.829829144106543737e-01,-3.407465075728117743e-01
-2.986010706639358192e-01,1.221217730641365184e-01,7.400519285703039962e-01,2.581861689627610312e-01,5.891827264390181451e-02,9.642066443708987578e-01
-2.906248528141187615e-01,1.010407426953315868e-01,7.819376795970895966e-01,5.522270474283276220e-01,-2.449196593037475389e-01,7.969062984913144465e-01
-2.173675736847473505e-01,6.189898341894151113e-02,7.285668610543371004e-01,5.440681211437877751e-01,8.064471966666895142e-01,-2.296195467987345307e-01
-2.722852887743923422e-01,7.658275157213212392e-02,6.935608758522474604e-01,7.835489863983576830e-01,-6.075443582945766474e-01,-1.301569768338885769e-01
-3.063304754270159691e-01,1.171553892642259731e-01,7.419808442099994350e-01,3.288411871099848893e-01,-8.700620371719147705e-02,9.403687543590639741e-01
-3.065572316790736718e-01,1.151084595918655529e-01,7.419494040042048377e-01,3.457680460781779042e-01,-7.004532817193270811e-02,9.357019345457002757e-01
-2.671483929012644087e-01,8.758019596338273427e-02,6.895770809232301124e-01,9.109209976557985922e-01,-3.270733821731692803e-01,-2.514874523779834781e-01
-3.068107535882161896e-01,1.054314126819372310e-01,7.419142081018321733e-01,4.024726336455238807e-01,5.336010271473611011e-02,9.137324074813603092e-01
-2.763528625493418822e-01,7.202542513608933827e-02,6.937366524137608126e-01,6.797542301757575345e-01,-7.224373840747038145e-01,-1.259363787677551527e-01
-2.875648381297430389e-01,1.030283564329147472e-01,7.445826810721976052e-01,3.976396373576868704e-01,8.253961006132611855e-01,-4.007542836882351800e-01
-2.686619645588509964e-01,8.136825079719227360e-02,7.015035121511902227e-01,8.733871564134768617e-01,-4.867034031573465036e-01,1.182390992746894069e-02
-2.419455103784918792e-01,7.910511955618859670e-02,7.408961774298999936e-01,2.277605852198782144e-01,9.413486505321034814e-01,-2.489735607683802587e-01
-2.669221728940862626e-01,1.173554531857371463e-01,7.164321095113810323e-01,9.090879285562616374e-01,3.351887144099433558e-01,2.469286054208240377e-01
-2.860855120927642825e-01,1.395174286887049808e-01,6.971621418345620436e-01,5.338130150337293545e-01,8.426765445062174287e-01,-7.028446712937676255e-02
-2.868084326211903790e-01,1.109314759820699825e-01,7.706007182736566152e-01,8.097337136029815197e-01,4.610300933260884082e-01,3.630186856106211168e-01
-3.010982137050337570e-01,1.189920449256897106e-01,7.406915474741899708e-01,2.499206389600344691e-01,-5.872857967892268494e-02,9.664279097309123046e-01
-2.816566646825345299e-01,9.960417141517004247e-02,7.447686174587172525e-01,5.172865986986292519e-01,7.498786569820327097e-01,-4.121986571082779105e-01
-2.779488370874872993e-01,1.310963270813226833e-01,7.194896603562113135e-01,6.391350451027575374e-01,7.162991011421749876e-01,2.800392683614358891e-01
-2.245273230218501614e-01,5.944865137338639638e-02,7.194587943090977600e-01,3.968553752472886442e-01,5.913990522383480997e-01,-7.019476098924648522e-01
-2.788925210247862330e-01,9.839793235063554189e-02,7.457851109696689296e-01,4.487984522266403875e-01,7.880568846388337212e-01,-4.213624281450683573e-01
-2.733762945934307687e-01,9.544272288680077931e-02,7.465499421236730937e-01,5.071033166422295180e-01,7.397333574698494729e-01,-4.423129956228222803e-01
-2.731192491787695076e-01,7.549149483442307851e-02,6.937757450124046876e-01,7.658672030960149701e-01,-6.316564232419767944e-01,-1.198268812397758343e-01
-2.798205190559500122e-01,1.347883463464677467e-01,6.941286922729972275e-01,5.912616789873177403e-01,8.001178732204996535e-01,-1.010990401250307924e-01
-2.206827605817945348e-01,6.446574196219445607e-02,7.403422850386247589e-01,6.726643691844282902e-01,6.935123668477077841e-01,2.570809852708916265e-01
-2.622822484059626480e-01,9.022349804639817616e-02,7.477907083674786293e-01,4.490411706921220714e-01,8.324058584959606044e-01,-3.239488128160820657e-01
-2.690561073537603431e-01,1.248912106826901569e-01,6.973555032137226384e-01,8.317854553309315113e-01,5.432044445880299666e-01,-1.142886157048237650e-01
-2.606271611092825791e-01,8.931853376328946492e-02,7.478734387811563078e-01,4.476014828668251067e-01,8.482576259832226295e-01,-2.814621903476236531e-01
-2.548937652279566479e-01,8.683186709880830190e-02,7.491125702916977547e-01,4.388132230566870740e-01,8.911183136608670230e-01,-1.155469875367381299e-01
-2.363534624151830688e-01,7.448755890130998036e-02,7.328341957112267657e-01,3.428425580285744956e-01,8.923401088974053375e-01,-2.935781164484003725e-01
-2.231480593129678280e-01,6.422896251082421681e-02,7.241667054296925254e-01,4.920667463645851392e-01,7.344138990224977626e-01,-4.640192366651924027e-01
-2.476162294800352548e-01,8.279701014359792943e-02,7.495557909333084856e-01,5.439612622738609904e-01,8.354471890245495080e-01,7.206678601055534206e-02
-2.394531481934297212e-01,7.732079491019250295e-02,7.508412283290921696e-01,4.772310588998193714e-01,7.716449118660011486e-01,4.203633212136181907e-01
-2.039540362021053654e-01,4.584199875593186757e-02,7.234796171452911873e-01,5.441339716049246045e-01,5.772439893260441490e-01,-6.088576169618026279e-01
-2.815941548610609857e-01,1.029293587058782711e-01,7.676199421374469978e-01,7.973250383884998849e-01,5.654538572960479126e-01,2.068484066484484463e-01
-2.631035582385530258e-01,1.009925709664821758e-01,7.059844951273066549e-01,9.939167922921188225e-01,-8.876359301957927050e-02,6.487036009606003684e-02
-2.170751858337615359e-01,5.341648499170940229e-02,7.525846202149382158e-01,5.369902821304023410e-01,6.447523968615112011e-01,5.423476167000401693e-01
-2.145196637054245237e-01,5.351429931819440267e-02,7.494439845264012634e-01,5.341665678833649178e-01,7.523489443362525453e-01,3.833444372973633940e-01
-2.345355691039154866e-01,7.199105560779572865e-02,7.519352614908443311e-01,6.126948102250165951e-01,5.847964394621795181e-01,5.316184664923597758e-01
-2.605597779536406589e-01,8.470484741032124898e-02,7.660042031988227862e-01,5.027171897407773926e-01,5.876343749240440228e-01,6.323685141229118400e-01
-2.063758684324591697e-01,4.775568410754205129e-02,7.496471890284888140e-01,5.805566654129244997e-01,6.657052697387884077e-01,4.682444290593456016e-01
-2.294071943576879435e-01,6.654126510024072072e-02,7.522488480923038567e-01,7.338979859603902423e-01,5.116439696108094903e-01,4.461826040193933585e-01
-2.655165729700674770e-01,1.159886115789413585e-01,6.938057772036865245e-01,9.404266719546100495e-01,2.941833073928090680e-01,-1.704519179352468883e-01
-2.276094609422111004e-01,6.365950644016267479e-02,7.525796623287075438e-01,6.415604425638108399e-01,5.568927717719738268e-01,5.249980840656633951e-01
-2.606754112539173551e-01,8.293807633221150777e-02,7.668755784077112558e-01,4.944925589497796148e-01,4.486783462923200072e-01,7.443394753858441071e-01
-2.631218728349296043e-01,1.013663591444492473e-01,6.973056155893446739e-01,9.960810055622109083e-01,-4.425001564339969135e-02,-7.610178637345402231e-02
-2.715936364612517306e-01,9.965781062841416738e-02,6.748863882899744926e-01,8.112889865728991623e-01,-7.469408584050898914e-02,-5.798542694556702015e-01
-2.661561029747618323e-01,9.106501504778863332e-02,7.457426688229487066e-01,4.122572166949174388e-01,8.207737567454134187e-01,-3.954420659476947653e-01
-2.995025263081796396e-01,1.192784601449966564e-01,7.871451092658664495e-01,4.877063334257627503e-01,5.680023202026689422e-01,6.627203533795664736e-01
-2.984150378615449406e-01,1.188510836660862102e-01,7.866631497019078711e-01,5.145472601923107847e-01,5.442285263663551031e-01,6.626133322818761329e-01
-2.222443558511166262e-01,5.735332459211350820e-02,7.536394565150921210e-01,4.350095852628186877e-01,4.999543823667320086e-01,7.488740056122725752e-01
-2.282655118487642576e-01,6.333528399467469594e-02,7.535964416965066359e-01,6.238129702953398859e-01,4.712172834067319682e-01,6.235476324308233398e-01
-2.701960878923078124e-01,1.248160278052091732e-01,6.909259456929461862e-01,8.129335532322330415e-01,5.439475296458740061e-01,-2.075879326510317591e-01
-2.395479948338349319e-01,7.809498846530915639e-02,7.491763488638998325e-01,4.464924926293601937e-01,8.356998204363741412e-01,3.188345122648096885e-01
-2.678362167877567646e-01,9.508711785078050038e-02,7.221918541838265870e-01,9.109003517547535900e-01,-1.900498749861411207e-01,3.662232656258361252e-01
-2.803471832665417884e-01,1.020091766119003429e-01,7.512511577412533947e-01,4.098605838920822975e-01,8.304726493046243885e-01,-3.772657955985405653e-01
-2.777815368625499159e-01,8.344944506883622548e-02,7.299375500490016266e-01,6.010571971639857569e-01,-5.436210186400640687e-01,5.858382317927985916e-01
-2.746018344397678779e-01,7.878141418099404714e-02,7.192927385489409353e-01,7.181617215901788809e-01,-5.919592619443401205e-01,3.653403270165399563e-01
-2.754430953572675200e-01,7.232763558626176259e-02,7.016156087246456785e-01,7.009111406800461186e-01,-7.126119849451062471e-01,2.836119130524033388e-02
-2.366548376956580102e-01,7.603323400020600698e-02,7.497348603373973353e-01,5.873873684056882816e-01,6.928855803450789663e-01,4.158043080829720295e-01
-2.247687999888203503e-01,5.941441843907039472e-02,7.538107573482014656e-01,4.945682298212474293e-01,4.934341093276817247e-01,7.147313571931895870e-01
-1.968189872730635170e-01,4.219784528017045400e-02,7.477016432927080514e-01,5.882246577824612466e-01,7.553868921339997877e-01,2.887388455770552032e-01
-2.070275237912774791e-01,5.103442758321763417e-02,7.451449623876730266e-01,5.267437270538675165e-01,8.285022477206229752e-01,1.885270754215719602e-01
-2.653142469592593145e-01,9.356422103941441915e-02,7.136184793391030512e-01,9.528253663752419556e-01,-2.083033806341118011e-01,2.205316330418243265e-01
-2.440027454034644216e-01,8.037068076431752583e-02,7.434837419140842840e-01,2.965260727844279964e-01,9.259101798829787455e-01,-2.307028445519802573e-01
-2.337869008760986578e-01,6.940213903784753224e-02,7.540591351639610584e-01,5.658952659998853774e-01,6.098604231996764824e-01,5.543751777033792960e-01
-2.673988962027358252e-01,1.159757518768310680e-01,7.195345858569335284e-01,9.015925590903124398e-01,3.024949790722327725e-01,3.090182112237096490e-01
-2.148992226447459797e-01,5.070087999105454823e-02,7.546578675640530642e-01,2.847536755110571249e-01,6.435164625209266465e-01,7.104941285805932427e-01
-2.113348101165596626e-01,5.168902814388276479e-02,7.224734170662611143e-01,5.496673478539594315e-01,5.551127788066736457e-01,-6.235534900166962435e-01
-2.133897634369158469e-01,4.974398702383042714e-02,7.548671559613023829e-01,2.978901075714631697e-01,6.116351859861595130e-01,7.329146492428284532e-01
-2.702207028704139979e-01,7.887753784656525990e-02,6.970063963982056077e-01,8.352286132542190433e-01,-5.480795332859363933e-01,-4.474358942356102681e-02
-2.050718232897939530e-01,4.300808474421502492e-02,7.560204511826704721e-01,2.736218697563584934e-01,5.999477926358822710e-01,7.516434790852907222e-01
-2.032728741174705811e-01,4.193654596805573842e-02,7.562698796402578250e-01,2.456440032677039420e-01,5.733897489005892467e-01,7.815901864240206720e-01
-1.963632897899561247e-01,4.234896540641786000e-02,7.463795284239598260e-01,5.859743755055444314e-01,7.587914985041500637e-01,2.842771177321599119e-01
-2.013807821336379422e-01,4.057633072137833974e-02,7.565322193579929744e-01,3.400443681255548856e-01,4.780737048753518348e-01,8.098242774903992025e-01
-2.005172468164221067e-01,3.952249825000764272e-02,7.566519496564998448e-01,4.037933981683803908e-01,3.967248486310580025e-01,8.233632972918253357e-01
-2.432164408510776032e-01,7.968054279685021779e-02,7.419339863444107674e-01,2.424923499426455131e-01,9.300099377938439993e-01,-2.736011458237997962e-01
-2.095454466931624682e-01,5.334680467844010732e-02,7.249518620983717021e-01,4.771970904407518144e-01,6.277323766957830786e-01,-6.150081301273540024e-01
