x,y,z,nx,ny,nz
-3.686360604031795329e-01,1.283208145701985603e-01,6.453534713399744494e-01,-6.160898152894154212e-01,-3.887509927341766258e-01,-6.850591252912744400e-01
-3.381922704694051429e-01,9.521822646301000836e-02,7.336772151325392510e-01,-7.069989241900056509e-01,-1.657400252864063561e-01,6.875192835202778019e-01
-3.307841766872962053e-01,9.218552723567693952e-02,6.677256811682154014e-01,-2.343541955245621866e-01,-1.383892819016627196e-01,-9.622507561414425092e-01
-3.337213202368491394e-01,1.030836181346675706e-01,6.531011349851408854e-01,4.576098344523845673e-01,8.194645502781936486e-01,-3.450667909982344517e-01
-3.106692624006411330e-01,9.082197412889211896e-02,6.649122373435111255e-01,-2.983281967981641358e-01,1.144862748956117227e-01,-9.475722557439524296e-01
-3.318199112460366584e-01,7.523747455369442227e-02,7.272790224855596453e-01,-5.640553420800231699e-01,-6.782950333445418867e-01,4.709112642644204261e-01
-3.202110023911837189e-01,8.758417469800522381e-02,6.267519560286143321e-01,-9.150067141487203681e-01,-3.213122290799068081e-01,-2.439695975044092469e-01
-3.496771105645133382e-01,1.025639792535802675e-01,7.114128458883268724e-01,-9.849122210574151604e-01,2.772339751157719065e-02,1.708195833098900274e-01
-3.485390636298453249e-01,9.231113005470245603e-02,7.113125140748762787e-01,-9.580139895072176115e-01,-2.295079277011541075e-01,1.718583923781048794e-01
-3.995141010604608134e-01,1.512585395578643632e-01,6.580732584679046537e-01,-5.611028967362163833e-01,-7.076434887933562567e-01,-4.294231386902596093e-01
-3.473251846316124936e-01,1.101633665714761567e-01,7.177086358353224060e-01,-9.379994253333998611e-01,1.585023409366047575e-01,3.082759899697477546e-01
-3.334437048037608431e-01,1.044017674032947374e-01,6.385888205157157493e-01,-7.518107508996505484e-01,-6.238895305768339394e-01,-2.134067676253995904e-01
-3.478232874834005228e-01,1.069168524448177171e-01,7.175419878268929352e-01,-9.481976851352780233e-01,1.091156691932352457e-01,2.983536838060034668e-01
-3.444464156985262981e-01,8.028748273890226606e-02,7.037572888473448973e-01,-8.418982394009021375e-01,-5.388942227020299125e-01,2.829083300357754585e-02
-3.520542863871449768e-01,1.147482620183726959e-01,6.535981318938155482e-01,-5.337685224678792029e-01,-8.446079073313865759e-01,4.157700441053126250e-02
-3.283713387629543234e-01,1.057063789669772935e-01,6.642731439670412907e-01,-5.490192983833959151e-01,-8.107719504976809155e-01,2.030434788137496782e-01
-3.242600094873743233e-01,6.375193011289223555e-02,6.996546210169013458e-01,-4.609430868031724748e-01,-8.861504211648013607e-01,-4.763299064522533849e-02
-3.248358134540230702e-01,9.982825830619543317e-02,6.565669466012091782e-01,4.340606674560295031e-01,8.161838033582334839e-01,-3.813598511947933201e-01
-3.276937560633301771e-01,6.664973442483454469e-02,6.919538084021010782e-01,-4.999175805411465445e-01,-8.437537070042839815e-01,-1.953512082952529316e-01
-3.268280522666471288e-01,6.859869804274051908e-02,7.211078926224843144e-01,-5.000714571019759802e-01,-7.971217732868339789e-01,3.384160403171811438e-01
-4.062111152579678808e-01,1.566115755840242763e-01,6.822442334956706489e-01,-5.493814143302598874e-01,-5.962115966549896839e-01,5.854159150574838044e-01
-3.431177122122955891e-01,1.101778039340278459e-01,6.561037128620825776e-01,4.847913910018580297e-01,8.087171203746771342e-01,-3.330974728564803922e-01
-3.117027605406949009e-01,1.012658161674043489e-01,6.657718382571562454e-01,-3.740833397927559867e-01,-2.754088460300755173e-02,-9.269860595309842299e-01
-3.806520048569566050e-01,1.370711309466859651e-01,6.511755958420571977e-01,-5.665712710238860472e-01,-4.996631188426896020e-01,-6.552356541876934726e-01
-3.400640114148925641e-01,7.728444101329653981e-02,7.158735575359422842e-01,-7.298093165630458179e-01,-6.446256707912578765e-01,2.276754400779774090e-01
-3.319304104011733259e-01,7.796208109747379544e-02,6.751616036806685761e-01,-5.713865714734803758e-01,-5.958776394548124244e-01,-5.643112835461842058e-01
-3.567579331136739307e-01,1.205157974366447282e-01,6.437024651047182910e-01,-4.215937769123539458e-01,-7.816436354848894652e-01,-4.596650023383787032e-01
-3.798482439106328212e-01,1.305976548795005632e-01,6.589531193524305053e-01,-6.375319672789807601e-01,-7.284316941473013562e-01,-2.508789701411522910e-01
-3.467997932592017940e-01,8.563778284977882627e-02,7.086230202556715874e-01,-9.161684647075493126e-01,-3.789101706102769862e-01,1.306232249008682511e-01
-3.446971059670778659e-01,1.087736786906024766e-01,7.246683460081378980e-01,-8.801775119935965064e-01,1.342706813176084701e-01,4.552569950250818787e-01
-3.369936799018975471e-01,8.952207009038339047e-02,6.710906085774823726e-01,-6.441249792569855304e-01,-2.811981407580713133e-01,-7.113582899857088249e-01
-3.469490480014129630e-01,9.365780107717722180e-02,6.860521142088167323e-01,-9.376561249756854011e-01,-1.699097311753808848e-01,-3.032023656693520475e-01
-3.273389433755552469e-01,9.608929991762846234e-02,6.347442503163404082e-01,-7.994326947254536408e-01,-4.903167883511815872e-01,-3.471265095969797154e-01
-3.481521805432262195e-01,9.357662886421888593e-02,6.907924721094670373e-01,-9.598978594771059303e-01,-1.803248159902572367e-01,-2.146603366002903801e-01
-3.340566486069335150e-01,7.563844757195323232e-02,7.250479469190288517e-01,-5.950863389388520996e-01,-6.768038245367800076e-01,4.333691639938649920e-01
-3.299605544845146121e-01,1.265123227242729020e-01,6.755280893898516492e-01,-5.006638946217019104e-01,6.624151878961279660e-01,-5.572627598061493659e-01
-3.395594943160689105e-01,1.145618354533216310e-01,6.751396955745317952e-01,-7.722443026382511677e-01,3.144377734450327644e-01,-5.520576271311641303e-01
-3.270660415239620700e-01,9.516712013672798398e-02,6.352365043873224870e-01,-8.018933063334795497e-01,-4.951100380300347825e-01,-3.344146759630292065e-01
-3.385935736863530665e-01,8.626594968180864575e-02,7.296979175733551148e-01,-7.381901691310308600e-01,-3.439869113850041460e-01,5.803001628417016056e-01
-3.754920684816484555e-01,1.311160476509830308e-01,6.522628415660212120e-01,-6.149185801963750198e-01,-6.144677422233014719e-01,-4.942717203080431165e-01
-3.476219894817803024e-01,1.042340473834773851e-01,7.189976369426007707e-01,-9.377531690586087265e-01,5.993121970482786359e-02,3.420924477757845694e-01
-3.912250613900343787e-01,1.429069472108384919e-01,6.590794176595017317e-01,-5.925065736627449509e-01,-7.132587152327922730e-01,-3.744301874994865331e-01
-3.232664621755074741e-01,8.976252950768678907e-02,6.393266111259581219e-01,-6.326388808897916993e-01,-7.506025325694776207e-01,1.906931684324276177e-01
-3.483465014760997458e-01,1.011941825602552247e-01,6.889195560219832926e-01,-9.630264400070571718e-01,1.952551554794108857e-02,-2.686983998648315164e-01
-3.490911035726007028e-01,1.102841460708877397e-01,7.097612695211824585e-01,-9.778648735444177564e-01,1.785347827653568087e-01,1.091128793080197168e-01
-3.441941578305717231e-01,9.644918251823395017e-02,7.257849367047550793e-01,-8.645833005302625551e-01,-1.270835108915540912e-01,4.861537798924059350e-01
-3.571985434437378037e-01,1.248270833496352983e-01,6.704608941999490312e-01,3.600495218367772421e-01,8.008225129718318236e-01,-4.785892231784879547e-01
-3.437798427456102979e-01,1.162419953946372819e-01,7.231150012032995233e-01,-8.687652689957785501e-01,2.855804005881787400e-01,4.045871255818552781e-01
-3.868274322370485185e-01,1.475410276655456376e-01,6.890901233386735880e-01,3.939878090532603627e-01,6.285171627531010996e-01,-6.706264104866460629e-01
-4.047766665654013440e-01,1.501778626446029496e-01,6.723387986162160379e-01,-7.073738047043064414e-01,-7.065013008837509600e-01,2.186806502005149769e-02
-3.097063720253198649e-01,8.484674073796480420e-02,6.640369357794747573e-01,-2.582986367120454485e-01,4.017227705491747958e-02,-9.652295076451620215e-01
-3.287979088028123997e-01,6.760130453429877284e-02,6.907244935305811850e-01,-5.308941504918012200e-01,-8.203758832738105022e-01,-2.124495495789625321e-01
-3.732272641901345223e-01,1.273605079952976060e-01,6.674790054260831829e-01,3.014805738694967818e-01,9.067118633405466532e-01,-2.949289074621753159e-01
-3.494892149678429094e-01,9.662110885645955327e-02,6.950132530784897122e-01,-9.792348182644712296e-01,-1.229523060074740048e-01,-1.611890230319438788e-01
-3.239631512357409315e-01,9.845823064487188581e-02,6.542527382101884781e-01,4.529986479200056593e-01,7.769452804450396322e-01,-4.372050504932731840e-01
-3.301387733886956832e-01,1.313185879592201066e-01,6.822210724994640652e-01,-4.798761543019391396e-01,7.388622894175826961e-01,-4.730765200355963040e-01
-3.221596692578089227e-01,9.229119788896053556e-02,6.452246405933312889e-01,4.188446754896599233e-01,7.789717267425947389e-01,-4.666606762409082898e-01
-3.164248473962800179e-01,8.625866953324287656e-02,6.201900078132027705e-01,-5.984977006865266347e-01,-5.195766770153731340e-01,-6.097873227401526819e-01
-3.428938649358978519e-01,1.160975671315293417e-01,7.249934424013517731e-01,-8.464383771485465280e-01,2.802079641897523010e-01,4.527974939139676192e-01
-4.092206071791887334e-01,1.677870193127891374e-01,6.477854054095204539e-01,-3.285258657066076893e-01,-5.174859176901698277e-01,-7.901133339933494870e-01
-4.119448637830788185e-01,1.616015497847498317e-01,6.528869810246586969e-01,-4.870323897593182849e-01,-7.722238082800851888e-01,-4.080071583327058438e-01
-3.400252890333698153e-01,1.160420081520180807e-01,6.767581310664694261e-01,-7.772880631415922670e-01,3.551489457073062628e-01,-5.193192594739586276e-01
-3.136414361655368022e-01,8.353686906438081983e-02,6.385345124487318280e-01,4.893549785522290363e-01,7.833175536669387817e-01,-3.833344689476667622e-01
-3.881563711977231712e-01,1.391342730824252916e-01,6.801116719864379601e-01,-4.866581313396573516e-01,-7.361796482573961242e-01,4.703226431850896505e-01
-3.215731339507007513e-01,6.472073353169247034e-02,6.889362884605525483e-01,-3.344493373101117828e-01,-9.021539066496042647e-01,-2.725104942744121517e-01
-3.294065546553138768e-01,1.015263555202981782e-01,6.303689793255204954e-01,-7.012055556148490965e-01,-5.624545683468157309e-01,-4.381274099171016956e-01
-3.314361648450392939e-01,1.369693318013450456e-01,6.978161421221042993e-01,-5.622661047646303478e-01,8.115416623513674876e-01,-1.589243773018750028e-01
-3.264882458088711470e-01,9.945384800474851850e-02,6.276478579927121659e-01,-7.828381779890521974e-01,-4.625961318811623868e-01,-4.161360424805417568e-01
-3.457293394464371894e-01,8.757104832719772580e-02,7.173114243353113650e-01,-8.999700490563287136e-01,-3.425287265208283860e-01,2.696812605828761700e-01
-3.178094357021070682e-01,9.614658743183820966e-02,6.569542975391834405e-01,4.154361952284152948e-01,8.102515634017124491e-01,-4.134067871953955309e-01
-4.040088422034949778e-01,1.513571349535486055e-01,6.643437105965381839e-01,-6.086965144716861564e-01,-7.264321435685989758e-01,-3.190374493070539108e-01
-3.266163017025200399e-01,9.913961976807325605e-02,6.529784507554476924e-01,4.443324578307425443e-01,7.761344019855903609e-01,-4.474193301284171698e-01
-3.295782607654210716e-01,9.825827475677936795e-02,6.379218165401416840e-01,-8.495020151606870185e-01,-4.592693596406965950e-01,-2.596497285443533642e-01
-3.080992374481744678e-01,9.505617633502691510e-02,6.642645115148119173e-01,-3.920703631195433525e-01,4.369870656322233371e-02,-9.188967588407366271e-01
-3.150542124225876872e-01,8.486989993642776731e-02,6.202101620962641171e-01,-5.031851134845513052e-01,-5.908756156076835353e-01,-6.306114084345290083e-01
-3.791982305333053693e-01,1.299432455504040962e-01,6.673181495975006872e-01,-5.104626030488633726e-01,-8.276877512551941152e-01,2.331542779163587598e-01
-4.117520608064825227e-01,1.579348843797148128e-01,6.777861348647805650e-01,-6.320018039289875267e-01,-7.067581585783593301e-01,3.179097751146265916e-01
-3.357772009688528292e-01,1.067470673724115887e-01,6.391933815484535097e-01,-7.058098268235197814e-01,-6.525779719596968009e-01,-2.756346837252566240e-01
-3.171558663158166036e-01,7.162574041675537351e-02,6.729244143277844925e-01,-2.836883996630167326e-01,-7.496419405953224091e-01,-5.979614141373296166e-01
-3.451706489355432228e-01,9.500112151146937467e-02,6.812529950370044274e-01,-8.940035308082385779e-01,-1.177594617033649593e-01,-4.323082188459251296e-01
-3.728395157767503965e-01,1.300083437566062761e-01,6.733880976428227028e-01,3.268055881818442421e-01,8.779023859317085510e-01,-3.499792969713099722e-01
-3.491088072580693091e-01,1.180324574564000917e-01,6.392321514719423448e-01,-5.145214012698484662e-01,-6.860219029893007692e-01,-5.144333545312258504e-01
-3.973391028561657490e-01,1.444856302444240403e-01,6.771033510978198278e-01,-5.627349286843398302e-01,-7.730042781085902925e-01,2.929057631123843097e-01
-3.484897851731527108e-01,9.499798823188750074e-02,6.912665283460018850e-01,-9.660985934509269679e-01,-1.498112187965619790e-01,-2.102619947941838374e-01
-3.367852285819140090e-01,1.295687744025489641e-01,7.217133567047741005e-01,-7.014442903294426657e-01,6.091481239804270587e-01,3.700195543688882815e-01
-3.793355804863785541e-01,1.295579449836513353e-01,6.618736828620283008e-01,-5.951153368984498648e-01,-7.989570947509941901e-01,-8.663311454227812236e-02
-3.532557586100731339e-01,1.229642593864700151e-01,6.703036874715154747e-01,4.381783908149513573e-01,7.723013374155121014e-01,-4.599460207992143168e-01
-3.417714718582255395e-01,1.221036614481708360e-01,7.219252710664358919e-01,-8.125285155192348840e-01,4.360494170290846738e-01,3.868569727647465095e-01
-3.244083250576383359e-01,6.375215764663874629e-02,7.010955310803026475e-01,-4.694353942951193792e-01,-8.827412855566065808e-01,-1.995578504732944958e-02
-3.149546555498947686e-01,9.249583460431307080e-02,6.662919155022830608e-01,-2.813517095538093371e-01,1.326840170628302285e-01,-9.503873774136624153e-01
-3.371356374763217478e-01,1.329370850328704667e-01,6.992003196331305626e-01,-6.872629712538966817e-01,7.160166960443405948e-01,-1.224324276040126974e-01
-3.441745840664588441e-01,1.239812388026814705e-01,7.105097505341163577e-01,-8.695680242008040350e-01,4.830944380526268622e-01,1.023289558733337656e-01
-3.343704399553115714e-01,1.102709473673602891e-01,6.315347221528382349e-01,-6.793867906408308510e-01,-1.562664166956015122e-01,-7.169479728096513904e-01
-3.309724683964619940e-01,6.854906111065059426e-02,7.100391693852207142e-01,-5.840565863616604680e-01,-8.073210141470298362e-01,8.432487203770649975e-02
-3.762256129229337720e-01,1.275611496472459083e-01,6.613079055471253742e-01,-4.985197809940501434e-01,-8.660590190908182828e-01,-3.768027878206042097e-02
-3.403245826891974080e-01,1.134315432612201524e-01,6.661772468201854203e-01,4.834039895619854366e-01,7.962669211191792940e-01,-3.637025889472585982e-01
-3.487553691779158860e-01,1.074702955413958383e-01,6.926949407043021534e-01,-9.710405606674776813e-01,1.364289429845959301e-01,-1.961310099262646711e-01
-3.485126707918092537e-01,1.070414811004301858e-01,6.913874542646388788e-01,-9.639656256414991242e-01,1.301656915700265260e-01,-2.320068217093838592e-01
-3.431793052272995581e-01,1.143511907760402513e-01,6.652542825276357430e-01,4.126459680650404471e-01,8.304729819096593468e-01,-3.742164231534262919e-01
-4.084377504905695178e-01,1.575935298208495927e-01,6.572974108765212709e-01,-5.211628920202231452e-01,-7.318039004284577764e-01,-4.391495090499510368e-01
-3.516592985336602917e-01,1.146830917898914171e-01,6.552037543483704152e-01,-4.990097194237754774e-01,-8.478656736398240135e-01,1.792012817585087736e-01
-4.127206087428750836e-01,1.575608068708679033e-01,6.633487269316050705e-01,-5.730091302616008297e-01,-7.985113159744577915e-01,-1.844999048714751344e-01
-3.342192501637056279e-01,7.070595025436093861e-02,6.979007510242279944e-01,-6.061341070160597422e-01,-7.924857381019017044e-01,-6.758549561058216359e-02
-3.412752546914845087e-01,1.076621228460571122e-01,6.517505967733256966e-01,-5.884767231397172171e-01,-8.083473970736619885e-01,1.642047401800749221e-02
-3.886619901922173659e-01,1.441888549927970720e-01,6.531167738087774177e-01,-5.429837535701164120e-01,-5.938160147598667837e-01,-5.937602074689888321e-01
-3.368166025005065456e-01,1.092851796750327897e-01,6.620672351111602794e-01,4.644758470470586875e-01,7.979297059932152214e-01,-3.841488927531857001e-01
-3.387629794695412033e-01,8.179233595148732716e-02,6.791882220626948019e-01,-7.261378938097242663e-01,-5.244897513357800189e-01,-4.445607494114942604e-01
-3.318056021080521001e-01,1.045321786407729936e-01,6.300240579040763400e-01,-6.920420834217049233e-01,-4.201141707945053039e-01,-5.870109353930224039e-01
-3.581546475893087056e-01,1.191602369401952577e-01,6.480472054441145380e-01,-4.457609475391612341e-01,-8.529144444076004472e-01,-2.717243606485502116e-01
-3.114884205630424341e-01,8.852923490147798780e-02,6.148100376993373972e-01,-4.893467826328143921e-01,-4.438337298015373467e-01,-7.507005705455199740e-01
-3.323054329107727467e-01,7.426514491479604962e-02,7.251635820313622194e-01,-5.672435166044770272e-01,-7.033714939845303604e-01,4.283728916728464786e-01
-3.197422249304790465e-01,8.655960546847193959e-02,6.257167267652382625e-01,-9.051301725957262567e-01,-3.436777349235740631e-01,-2.502498455037129310e-01
-3.356077412576186081e-01,1.245595795665284944e-01,6.787256404161746692e-01,-6.187220747055732772e-01,6.052182357296445048e-01,-5.008930838136295138e-01
-3.305643713704879971e-01,1.014263081927201104e-01,6.343172570199198113e-01,-7.571630538613609573e-01,-6.358214722295139065e-01,-1.497837284862119367e-01
-3.428012916161202739e-01,1.092971471701165986e-01,6.543152791321821260e-01,-5.191115801525433282e-01,-8.210522814059428853e-01,2.374790907630097425e-01
-3.401785584259015005e-01,1.300172825906774354e-01,7.016845589101100567e-01,-7.668448389572347645e-01,6.386200137456672365e-01,-6.413634701272398486e-02
-3.397214849980709772e-01,1.090627239648601365e-01,7.321486706621702645e-01,-7.612083040292177971e-01,1.611853547336896952e-01,6.281569861876381555e-01
-3.426354086982940639e-01,1.215450020138522935e-01,6.879754335359894446e-01,-8.271118776703133557e-01,4.649025571659265998e-01,-3.158346943533447693e-01
-3.111028380684983663e-01,9.681459531228750470e-02,6.658603357606655004e-01,-3.661148116305688038e-01,3.192357309600886428e-02,-9.300219514535644771e-01
-3.384986203049673570e-01,9.387752987485140088e-02,6.711371630500577723e-01,-6.879916756038397807e-01,-1.593508220420339905e-01,-7.080076057602411321e-01
-3.253018126084891715e-01,7.724695947061985257e-02,6.705580301029505641e-01,-3.955278438798010554e-01,-6.207959450511623123e-01,-6.768826481184385679e-01
-3.488354943290254973e-01,1.038518828902742219e-01,6.913069410546193172e-01,-9.681164959716617169e-01,7.149444063204754563e-02,-2.400812262261717289e-01
-3.231155371235773233e-01,9.547721236984937909e-02,6.268132183458533513e-01,-8.253018137929382103e-01,-4.828677106656862339e-01,-2.927724203994725993e-01
-4.101491631379617364e-01,1.617749744657775712e-01,6.505316592871915882e-01,-3.918303722584318138e-01,-7.238926104481131496e-01,-5.678454436855463472e-01
-4.108325070008045365e-01,1.574734711651107621e-01,6.597634515287525980e-01,-5.303511489590618799e-01,-7.704690041870821959e-01,-3.537020955334717054e-01
-3.466883095842377971e-01,1.147925519947311235e-01,7.165293614823998736e-01,-9.225974393157317932e-01,2.626117399843989064e-01,2.825757225778975923e-01
-3.197007364521594619e-01,8.752743355970590833e-02,6.245052438944835860e-01,-9.089051096944965602e-01,-3.063197745307009723e-01,-2.829482237136248801e-01
-3.943182625329098578e-01,1.475092799965641022e-01,6.553451013681030890e-01,-6.163641013146652359e-01,-5.997260964480239931e-01,-5.103174539928853060e-01
-3.946819854410711925e-01,1.473377609257003618e-01,6.835531075061300754e-01,-4.862300510482796545e-01,-6.096546641866691374e-01,6.260203893588666135e-01
-3.362189542368969608e-01,1.063946151737472368e-01,6.407069441302688517e-01,-6.857489197701930328e-01,-6.415812484771759028e-01,-3.436886972777572491e-01
-3.399561492100848237e-01,1.222684347633620910e-01,6.826793433095764696e-01,-7.532192800586129389e-01,5.233957599340405276e-01,-3.983937683135279628e-01
-4.081236963475081136e-01,1.548546094699800868e-01,6.782938736248759204e-01,-6.593021060253193566e-01,-6.933455067578652153e-01,2.908483131277497802e-01
-3.198383894471923394e-01,6.373537730931996825e-02,6.903160130823166041e-01,-3.304246423239980412e-01,-9.071181779179940952e-01,-2.606840367874422304e-01
-3.380162850102792493e-01,1.102484223995706392e-01,7.337432931891958443e-01,-7.316174408268840690e-01,1.729957108977482061e-01,6.594000335827286952e-01
-3.499683918941795535e-01,1.060364769403240037e-01,7.012644182332476994e-01,-9.933003049729424161e-01,1.076959994327334746e-01,-4.190555866283279807e-02
-3.363672886401604112e-01,1.341364981238147569e-01,7.063082000399707461e-01,-6.637141651070718185e-01,7.478322831770284340e-01,1.517838181280895329e-02
-3.369073438567812273e-01,1.310127975050708604e-01,6.916784830834307174e-01,-6.633307423145967663e-01,6.968009290057497473e-01,-2.728750476630105171e-01
-3.651274718796955199e-01,1.254292467240592790e-01,6.443128784662277564e-01,-5.914437427506387124e-01,-5.949632692028307135e-01,-5.442545428938525554e-01
-3.277625234599205739e-01,9.515542551915853742e-02,6.437664012587394069e-01,-6.409603267358214840e-01,-7.423958714779180790e-01,1.949826391329535225e-01
-3.905460003619026788e-01,1.386097391698858095e-01,6.662082953119812245e-01,-6.704040989007156170e-01,-7.303381869418626993e-01,-1.310132698301675891e-01
-3.261330972401262907e-01,6.763475554570316794e-02,7.198504266294057929e-01,-4.906283289897382938e-01,-8.112348748807293175e-01,3.180908998540898924e-01
-3.212626742776346633e-01,9.513761024962871793e-02,6.225325162241841515e-01,-8.472189285868901854e-01,-2.309860574675256240e-01,-4.783989217166891295e-01
-3.492491815750621287e-01,1.042653007064363313e-01,6.932531356925477617e-01,-9.754748853711531220e-01,8.472459288094488783e-02,-2.031514001214212162e-01
-3.234128672636837343e-01,9.514223488709340482e-02,6.288841403667648766e-01,-8.313215434620719879e-01,-4.521108012615824845e-01,-3.232650843478898084e-01
-3.435574245572735608e-01,1.109320671860477281e-01,6.469322027286663612e-01,-5.561353730373472803e-01,-7.632113955251531578e-01,-3.289708385209221264e-01
-3.461240072525070821e-01,1.010298823569318605e-01,7.227651571749744708e-01,-9.072216592637278865e-01,-2.157689338222753411e-02,4.200991533373288345e-01
-3.403959665717500305e-01,1.294773706797859025e-01,6.992747775072409855e-01,-7.679154943681957279e-01,6.290466326890838955e-01,-1.208558124865086181e-01
-3.224215438500177555e-01,9.409899465780466321e-02,6.273188285949800047e-01,-8.571360787209758580e-01,-4.173640415930340297e-01,-3.018691758692120253e-01
-3.644146100779675490e-01,1.306187623743316484e-01,6.426889169138116920e-01,-5.158291926266094229e-01,-2.388790206261900972e-01,-8.227132292231918997e-01
-3.945341686974904172e-01,1.442648732666274858e-01,6.804899811022470102e-01,-5.611336424333238648e-01,-6.772225024273099692e-01,4.759188140172679327e-01
-3.450336732263838413e-01,1.173678917441865754e-01,7.189415780416605894e-01,-8.925098003596660945e-01,3.118439735867612472e-01,3.258521020333739471e-01
-3.256480429311401359e-01,8.011437315534561399e-02,6.685593051805297504e-01,-3.996351315524643288e-01,-3.698851782813254441e-01,-8.387351885528808726e-01
-3.406003435209804531e-01,7.980025264164813947e-02,6.859608580012890311e-01,-7.570516883444692313e-01,-5.765658425679439647e-01,-3.073183534361485503e-01
-3.178859749943624968e-01,8.617341533344000104e-02,6.216307371665399373e-01,-7.250319929603080693e-01,-4.688683339255209082e-01,-5.044711038562168515e-01
-3.746800398279083733e-01,1.314202722414434810e-01,6.507964209038779035e-01,-6.298663488160094470e-01,-5.891987419443315277e-01,-5.060763036543066695e-01
-3.706322475376216952e-01,1.350588390235206437e-01,6.462512759016482145e-01,-5.927612093325145270e-01,-2.003311399236621382e-01,-7.800651146459125496e-01
-3.453045584176271388e-01,1.055706740919849229e-01,6.813773097666668832e-01,-9.033304929586822851e-01,9.417160304690914974e-02,-4.184802619844802951e-01
-3.904817398755465185e-01,1.424308308963081193e-01,6.830846049256492636e-01,-4.888372891846184398e-01,-6.449472692115506556e-01,5.874360600433012891e-01
-3.856639157769235493e-01,1.439872720841667009e-01,6.509125367533030726e-01,-5.237476642902191282e-01,-4.664351450359613405e-01,-7.128300215519978167e-01
-3.933347425395328223e-01,1.546715611223480058e-01,6.498942410564638728e-01,-3.682239624798653299e-01,-5.651954308955131623e-01,-7.382176090763902243e-01
-3.444415887512023433e-01,8.028326664160698178e-02,7.023652206812458498e-01,-8.363269477102561744e-01,-5.481289857413285116e-01,-1.057598807813663576e-02
-3.487612871382451685e-01,9.674560728213199567e-02,6.914015463662435135e-01,-9.698070879066884586e-01,-1.152876478340091743e-01,-2.149022347553651291e-01
-3.812013568846432943e-01,1.320467965308925462e-01,6.696344793854898114e-01,-4.984942884237274496e-01,-8.400529806020259338e-01,2.140430662053175170e-01
-3.137491830078977251e-01,8.652280285995214704e-02,6.434952377231979437e-01,4.282210720166136353e-01,7.578991535190312545e-01,-4.921540272882848899e-01
-3.402845421835639650e-01,1.280391879011294198e-01,6.936742136208868814e-01,-7.635167635184031409e-01,6.080238112606198841e-01,-2.175987058015120823e-01
-4.108214273737561539e-01,1.570711800460121155e-01,6.606286156113192476e-01,-5.349851192170774761e-01,-7.907278936161772354e-01,-2.975572557905670767e-01
-3.161510749327565151e-01,8.285628367256134275e-02,6.231324559496385085e-01,-6.302919700089950616e-01,-6.179028639077200902e-01,-4.700298749194751768e-01
-3.221838768484003301e-01,9.650201365392416242e-02,6.229932974917107291e-01,-7.751007172718424876e-01,-2.490239602065414115e-01,-5.806943648148534809e-01
-3.240275498101095608e-01,1.059222446386119676e-01,6.253447148097246444e-01,-5.470435793501252641e-01,1.574154628849290805e-01,-8.221701127726105396e-01
-3.438233197160907029e-01,9.253665261011331800e-02,6.793902910402305206e-01,-8.685309105968035404e-01,-1.883514478778274270e-01,-4.584515126163437593e-01
-3.686648534471120842e-01,1.326064841453334642e-01,6.447935842418319741e-01,-5.734232849922082931e-01,-1.787345009749800040e-01,-7.995246802882131076e-01
-3.173159543692672391e-01,8.912535212974756482e-02,6.187157132226638323e-01,-6.641428250891548979e-01,-3.753343305951250541e-01,-6.465589286053555762e-01
-3.426425646185849994e-01,9.065139650097497892e-02,6.780931857546179664e-01,-8.447564589561226134e-01,-2.747302483745215906e-01,-4.592491869127112714e-01
-3.389433407719631419e-01,1.078922787312766862e-01,6.423309405609043399e-01,-7.054949269704801074e-01,-6.371325220456847127e-01,-3.103853369130412099e-01
-3.476565103698036063e-01,9.514613371383159879e-02,7.175977820746299862e-01,-9.397619192207938843e-01,-1.556017630349538217e-01,3.043610134739075379e-01
-3.699232204815088854e-01,1.298347489539882493e-01,6.454959886798772306e-01,-6.288870409564838448e-01,-3.884020591743913564e-01,-6.735316845895895632e-01
-4.097172240825385225e-01,1.564472555124860054e-01,6.786150302041618065e-01,-6.145159800894560709e-01,-6.969604351598807090e-01,3.696163714399630096e-01
-3.209018920246339279e-01,9.228126067708938840e-02,6.244724598550559502e-01,-9.112343880996763845e-01,-2.951651644577621969e-01,-2.872793338115889883e-01
-3.470604021995056798e-01,1.058352330331107927e-01,6.860264204219844730e-01,-9.372158774539020021e-01,1.090365898377722992e-01,-3.312663899716693505e-01
-4.138091045381539490e-01,1.621979420636197877e-01,6.546045648143866691e-01,-5.711780346989060453e-01,-7.507567845282603347e-01,-3.318431906221408489e-01
-3.663924554609955253e-01,1.244183556739589525e-01,6.509346277377766610e-01,-5.927505817471024896e-01,-7.749671981767883855e-01,-2.192546227300349315e-01
-3.280935828309404778e-01,8.127989634912222150e-02,6.694456321441401014e-01,-4.374751074230786574e-01,-4.013813283946765509e-01,-8.046791656314277175e-01
-3.176459632843113834e-01,9.836682133417337659e-02,6.187124588307952866e-01,-6.324717298528312881e-01,1.265467042861021796e-01,-7.641763164161088362e-01
-3.496891908805103699e-01,9.839424505870550397e-02,6.949608188484897031e-01,-9.846601944598071254e-01,-7.196072078518410409e-02,-1.589526851313041167e-01
-3.416455707787615648e-01,8.186273990239709142e-02,7.205524341186217985e-01,-7.946382738295173498e-01,-4.874702748239834182e-01,3.618324818590436531e-01
